,ID,TONALITÄT,TEXTART,DATUM,MEDIUM,THEMA,STIL ZEITUNG,ART,sentiment,TEXT
57,Lindner_Facebook_8,1,Facebook-Post,2019-05-25 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,1.0,1,Grüße aus Frankfurt und Danke für ein volles Haus gestern zum Wahlkampfabschluss! CL
58,Lindner_Facebook_9,3,Facebook-Post,2019-05-24 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,2.0,0,Es hört sich für mich beängstigend an wenn Politiker sagen sie wollen sich jeden Sektor genau ansehen um dann einen Plan zu machen wie CO2 eingespart wird. Das erinnert mich fatal an den Flughafen BER wo auch Politiker das Projektmanagement mal übernommen haben sagt CL beim ARD Gipfeltreffen Europa. Welchen Ansatz wir stattdessen verfolgen erklärt er im Video. Schaut rein! TL
59,Lindner_Facebook_10,3,Facebook-Post,2019-05-24 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,1.0,0,Seit einem Jahr ist die DSGVO in Kraft. Klar ist: Datenschutz ist in der digitalen Gesellschaft wichtig und notwendig. Wir tun ihm aber keinen Gefallen wenn wir den örtlichen Kanuverein genauso behandeln wie Facebook oder Google. Schon ab zehn Beschäftigten brauchen Unternehmen in Deutschland einen betrieblichen Datenschutzbeauftragten Wir als FDP Fraktion Bundestag fordern die Abschaffung dieser Pflicht und wollen kleine und mittlere Unternehmen da entlasten! CL
60,Lindner_Facebook_11,3,Facebook-Post,2019-05-24 00:00:00,15,Wahl; Wahlaufruf; Danksagung nach Wahl; Wahlergebnis/ Kampagne für Wahl,,2.0,0,Wir wollen die lähmende Große Koalition in Brüssel abwählen - Europa ‡‡ braucht einen Neustart! Am 26. Mai FDP wählen ’TL
61,Lindner_Facebook_12,3,Facebook-Post,2019-05-23 00:00:00,15,Wahl; Wahlaufruf; Danksagung nach Wahl; Wahlergebnis/ Kampagne für Wahl,,2.0,0,Was wir in Europa ändern wollen? CL hat bei der WELT heute nochmal drei Punkte aufgezählt wo wir der lähmenden GroKo in Brüssel Tempo machen wollen! Schaut rein. TL
62,Lindner_Facebook_13,3,Facebook-Post,2019-05-23 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,2.0,0,Jetzt LIVE: CL und Lencke Steiner beantworten Eure Fragen! TL
63,Lindner_Facebook_14,1,Facebook-Post,2019-05-23 00:00:00,15,"Kommentar zu sportlichen Ereignissen/ Todesfällen/ tragischen Ereignissen weltweit/ Glückwünsche/ Dank an NGOs, Einsatzkräfte oder Organisationen/ Kommentar zu NGO- Arbeit; Kommentare zu Gedenktagen",,1.0,1,Das Grundgesetz ist ein Bollwerk gegen jede Art des Kollektivismus - gegen den Gedanken einer vermeintlichen Volksgemeinschaft aber auch gegen sozialistische Gleichmacherei. Im Zentrum steht der einzelne Mensch - und das heute seit 70 Jahren. Darauf können wir stolz sein. CL PS: Das sind übrigens meine beiden Lieblingsartikel ;)
64,Lindner_Facebook_15,5,Facebook-Post,2019-05-22 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,1.0,-1,Auf wochenlange Ankündigungen folgte nichts jetzt haben die SPD-Minister Heil und Scholz vier Tage vor der Europawahl ihr Finanzierungskonzept für die Grundrente vorgelegt - billiges Wahlkampfmanöver! Nicht nur soll mehr als die Hälfte der Kosten dafür durch einen dreisten Griff in die Sozialkassen finanziert werden die bekannten Probleme werden auch nicht gelöst - das Geld wird weiter mit der Gießkanne verteilt und viele die wirklich von Altersarmut bedroht sind gehen leer aus. Kein Wunder dass nicht mal die CDU/CSU-Bundestagsfraktion das trägt Besser: die Basisrente der FDP Fraktion Bundestag. CL
65,Lindner_Facebook_16,4,Facebook-Post,2019-05-22 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,1.0,-1,Wenige Tage vor der Europawahl fordert die CSU (Christlich-Soziale Union) von uns eine Absage an ein Linksbündnis in Europa: Liebe CSU wir sind eigenständig! Bei Jamaika war es die CSU die bei Schuldenunion Klima-Planwirtschaft und sogar Migration nur zu gerne in Richtung der Grünen umgefallen wäre. Wir nicht. Da Inhalte zählen stellt sich die Frage nach einem linken Bündnis überhaupt nicht. CL
66,Lindner_Facebook_17,4,Facebook-Post,2019-05-22 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,2.0,-1,Der Preis eine Partei - die offen die Presse- und die Meinungsfreiheit einschränken will und mit Ressentiments Stimmung macht - in die Regierung zu nehmen war zu hoch sagt CL zur FP– und über die Lage in –sterreich. Die ganze Sendung zu Europa gibt es übrigens noch in der ARD Mediathek zu sehen. TL
67,Lindner_Facebook_18,5,Facebook-Post,2019-05-21 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,2.0,-1,Man kann hier in Berlin ins Auto steigen und bis nach Lissabon fahren ohne einen Schlagbaum zu passieren. Das ist keine Selbstverständlichkeit. Geht es nach der AfD haben wir die Schlagbäume wieder geht es nach Grünen und Linken wird das Auto verboten sagt CL gestern beim Gipfeltreffen Europa. Habt ihr zugeschaut? Die ganze Sendung zum Nachholen gibt es in der ARD Mediathek.
68,Lindner_Facebook_19,2,Facebook-Post,2019-05-21 00:00:00,15,Kommentar zu internationaler Politik,,4.0,1,Die EU braucht eine neue gemeinsame Strategie - und kein Weiter so. Deutschland sollte daher die Idee von Macron für eine europäische Gründungskonvention begrüßen. Und nicht wie sonst nur freundlich ignorieren. CL
69,Lindner_Facebook_20,1,Facebook-Post,2019-05-20 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,1.0,1,Es geht weiter mit 1 Thema 2 Farben. In der neuen Podcast Folge habe ich mit dem Gamer und Youtuber Dennis Brammen von PietSmiet über den Kampf gegen die EU-Urheberrechtsreform Uploadfilter und eSports gesprochen. Außerdem verrate ich welche Spiele ich früher am liebsten gespielt habe - und heute manchmal noch spiele ‰Hört rein! CL https://spoti.fi/30z9yqk
70,Lindner_Facebook_21,1,Facebook-Post,2019-05-20 00:00:00,15,Wahl; Wahlaufruf; Danksagung nach Wahl; Wahlergebnis/ Kampagne für Wahl,,4.0,1,In weniger als einer Woche ist die Europawahl. Deswegen diskutiere ich heute Abend mit den anderen Parteivorsitzenden zum Thema Europa. Es wird um Klimaschutz Deutschlands Rolle in der EU den Umgang mit EU-Gegnern und vieles mehr gehen. Ich freu mich drauf ‰ Seid ihr um 21h dabei? CL
71,Lindner_Facebook_22,3,Facebook-Post,2019-05-18 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,2.0,0,Wer heute in das Grundgesetz schaut der findet zwar die modernsten Medientechnologien des 19. und 20. Jahrhunderts darin erwähnt aber nicht die des 21. Jahrhunderts: das Internet. Wir müssen unsere Verfassung auf die Höhe der Zeit bringen - das Internet gehört ins Grundgesetz! TL
72,Lindner_Facebook_23,4,Facebook-Post,2019-05-18 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,1.0,-1,Frans Timmermans und Manfred Weber sprechen sich im TV-Duell vor der Europawahl gegen Kurzstreckenflüge in Europa aus. Ich finde: Verbote sind die einfallsloseste Form von Klimapolitik. Die FDP Fraktion Bundestag setzt lieber auf Erfindergeist! Mit immer mehr Verboten wird man das Klima nicht retten sondern nur die Menschen verärgern weil alles teurer und unfreier wird. Man kann eine freie Lebensweise und Wohlstand mit Klimaschutz verbinden wenn wir klimafreundliche Treibstoffe wie zum Beispiel Wasserstoff entwickeln. CL
73,Lindner_Facebook_24,3,Facebook-Post,2019-05-17 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,1.0,0,Keine Einbürgerung bei Mehrehen - das hat der Bundesrat auf Initiative unsereres NRW-Intergrationsministers Joachim Stamp heute beschlossen. Konkret heißt das: Die Staatsangehörigkeit so zu ändern dass Mehrehen ein Ausschlussgrund für Einbürgerung sind. Jetzt muss noch der Bundestag zustimmen. Die Position der FDP Fraktion Bundestag dazu ist klar! CL
74,Lindner_Facebook_25,3,Facebook-Post,2019-05-17 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,1.0,0,Mit der Reform des Bildungsföderalismus und dem Digitalpakt haben wir einen wichtigen Grundstein gelegt. Aber: Wenn die technische Ausstattung in Schulen ankommt muss sie auch sinnvoll genutzt werden. Die Anforderungen an Lehrer werden durch die Digitalisierung immer höher. Wer schult sie im Umgang damit? Wir als FDP Fraktion Bundestag fordern deswegen einen Digitalpakt 2.0 um Lehrer etwa durch IT-Administratoren zu unterstützen. Dazu haben wir diese Woche einen Antrag in den Bundestag eingebracht. Was meint Ihr? CL http://dipbt.bundestag.de/dip21/btd/19/101/1910160.pdf
75,Lindner_Facebook_26,3,Facebook-Post,2019-05-16 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,2.0,0,Die soziale Marktwirtschaft ist jeder Form von sozialistischen Wirtschaften überlegen - und deswegen muss der Enteignungsartikel 15 aus dem Grundgesetz gestrichen werden! sagt CL heute im Plenum zu 70 Jahren Grundgesetz. Mehr im Video! TL
76,Lindner_Facebook_27,4,Facebook-Post,2019-05-16 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,1.0,-1,Der Solidaritätszuschlag muss spätestens zum 1. Januar 2020 abgeschafft werden - das zeigt das verfassungsrechtliche Gutachten das wir als FDP Fraktion Bundestag in Auftrag gegeben haben. Wer den Soli nicht abschafft bricht also nicht nur sein Wort sondern riskiert auch den Verfassungsbruch. Höchste Zeit also Bürgerinnen und Bürger in Deutschland zu entlasten und den Soli bis 2020 vollständig abzuschaffen! CL
77,Lindner_Facebook_28,3,Facebook-Post,2019-05-16 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,2.0,0,Eben im Bundestag: CL zu 70 Jahren Grundgesetz und der Frage wie man unsere Verfassung updaten kann! TL
78,Lindner_Facebook_29,3,Facebook-Post,2019-05-15 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,4.0,0,Syrien 2015 darf sich nach Irans Drohungen zu einer neuen Migrationswelle 2019 nicht wiederholen. Deswegen bringen wir als FDP Fraktion Bundestag diese Woche einen Antrag zum Thema Militärische Eskalation im Nahen Osten stoppen in den Bundestag ein - auch um eine neue Fluchtbewegung nach Europa verhindern. CL
79,Lindner_Facebook_30,3,Facebook-Post,2019-05-14 00:00:00,15,Kommentar zu bereits existierendem Projekt/ Gesetze/ Kampagne/ Rechtsspruch,,4.0,0,Digitalisierung bietet uns Chancen auf mobiles und flexibles Arbeiten. Die wollen wir nutzen - statt zurück zur Stechuhr zu greifen. Wenn das EuGH-Urteil sich nicht entsprechend umsetzen lässt muss die GroKo sich auf europäischer Ebene dafür einsetzen das in der Richtlinie klarzustellen! CL
80,Lindner_Facebook_31,3,Facebook-Post,2019-05-14 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,2.0,0,Jetzt LIVE: CL zur aktuellen Lage und den Anträgen der FDP Fraktion Bundestag im Bundestag diese Woche. TL
81,Lindner_Facebook_32,4,Facebook-Post,2019-05-14 00:00:00,15,Kommentar zu internationaler Politik,,4.0,-1,Der aktuelle Handelsstreit zwischen USA und China zeigt erneut: Handelskrieg schadet jedem. Umso mehr Grund als EU in Handelsfragen mit einer Stimme zu sprechen und uns weg von Protektionismus und hin zu freiem Welthandel zu bewegen. CL
82,Lindner_Facebook_33,1,Facebook-Post,2019-05-13 00:00:00,15,Bewerbung/ Unterstützung/ Verteidigung/ Kritik der eigenen Partei/ eigenen Partei- Mitgliedern; Darlegung der eigenen politischen Prinzipien,,2.0,1,Gemeinsam mit Nicola Beer und Linda Teuteberg habe ich gerade mit #BridgingBrexit eine deutsch-britische Initiative vorgestellt die wir gemeinsam mit unseren Liberalen Partner in Großbritannien den Liberal Democrats geplant haben: Unter www.bridging-brexit.eu können Bürgerinnen und Bürger sich anmelden und werden einem Partner auf der anderen Seite des „rmelkanals vorgestellt. Wir finden: Die deutsch-britische Freundschaft ist stark - und sie kann noch stärker werden. Ich freue mich über viele Teilnehmer! CL
83,Lindner_Facebook_34,5,Facebook-Post,2019-05-13 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,4.0,-1,Sozialminister Hubertus Heil und Finanzminister Olaf Scholz planen offenbar die Grundrente aus Sozialversicherungsbeiträgen zu finanzieren - und nicht wie ursprünglich geplant aus Steuermitteln. Dadurch würden die Beiträge früher und stärker steigen und voll zulasten der Jüngeren gehen Das ist unverantwortlich und das Gegenteil von Generationengerechtigkeit! Wir müssen stattdessen zielgenau gegen Altersarmut vorgehen. CL
84,Lindner_Facebook_35,1,Facebook-Post,2019-05-12 00:00:00,15,"Kommentar zu sportlichen Ereignissen/ Todesfällen/ tragischen Ereignissen weltweit/ Glückwünsche/ Dank an NGOs, Einsatzkräfte oder Organisationen/ Kommentar zu NGO- Arbeit; Kommentare zu Gedenktagen",,1.0,1,Heute ist nicht nur Muttertag sondern auch Tag der Pflege. Wir wollen den tausenden Pflegefachkräften und pflegenden Angehörigen die jeden Tag für bedürftige Menschen da sind nicht nur danken. Wir sollten auch dafür sorgen dass es bald mehr Pflegefachkräfte und weniger Bürokratie in der Praxis gibt damit mehr Zeit für Zuwendung besteht. CL
85,Lindner_Facebook_36,5,Facebook-Post,2019-05-10 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,4.0,-1,Die GroKo gefährdet den Wirtschaftsstandort Deutschland. Mittelstand entlasten und bürokratische Hürden aus dem Weg räumen “ trotz großer Ankündigung von Wirtschaftsminister Peter Altmaier - Fehlanzeige. Deshalb hat die FDP Fraktion Bundestag vom Institut der deutschen Wirtschaft zehn konkrete Thesen zur Entlastung von Mittelstand und Handwerk ausarbeiten lassen. Das Ergebnis: Weniger Bürokratie spart Geld und Zeit. Deswegen: endlich Bürokratie abbauen damit Unternehmerinnen und Unternehmer sich wieder auf ihre eigentlichen Aufgaben konzentrieren können! CL
86,Lindner_Facebook_37,4,Facebook-Post,2019-05-09 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,1.0,-1,Es hilft kein Gesundbeten oder Schönreden mehr. Der Kassenabsturz von Olaf Scholz zeigt dass wir einen Schritt vor einer echten Wirtschaftskrise stehen. Auf die Wende bei den Staatsfinanzen muss jetzt eine Wende der Politik folgen damit eine Wirtschaftskrise abgewendet wird! Also Prioritäten setzen und auf neue Subventionen und Programme verzichten um Freiraum für die Entlastung von Bürgern und Betrieben zu gewinnen. Höchste Steuersätze führen nicht auf Dauer zu hohen Staatseinnahmen - das zeigt der heutige Tag. Geringere Steuersätze stärken Investitionen und Kaufkraft was Wachstum anregt und am Ende zu Steuereinnahmen führt. CL
87,Lindner_Facebook_38,1,Facebook-Post,2019-05-09 00:00:00,15,Wahl; Wahlaufruf; Danksagung nach Wahl; Wahlergebnis/ Kampagne für Wahl,,1.0,1,Europa ist für mich nicht nur ein Kontinent sondern ein anderes Wort für Freiheit Verantwortung Vielfalt Offenheit und Toleranz. Machen wir es so gut dass wieder alle dabei sein wollen. Und: verändern können wir nur wenn wir mitbestimmen - am 26. Mai wählen gehen’ CL
88,Lindner_Facebook_39,4,Facebook-Post,2019-05-09 00:00:00,15,Kommentar zu neuem politischen Vorschlag/ Projekt,,4.0,-1,Die Welt verändert sich rasend aber manche in Deutschland debattieren über eine neue Hymne. Einigkeit und Recht und Freiheit - da ist nichts falsch oder überholt. Wir haben andere Aufgaben. CL
89,Lindner_Facebook_40,3,Facebook-Post,2019-05-08 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,1.0,0,Es ist wieder Sitzungswoche im Bundestag. Die FDP Fraktion Bundestag setzt sich diese Woche unter anderem dafür ein das Steuerrecht zu vereinfachen Rechtsanwaltsgebühren zu überarbeiten und Energiepolitik endlich europäisch zu denken! TL
90,Lindner_Facebook_41,2,Facebook-Post,2019-05-08 00:00:00,15,"Kommentar zu sportlichen Ereignissen/ Todesfällen/ tragischen Ereignissen weltweit/ Glückwünsche/ Dank an NGOs, Einsatzkräfte oder Organisationen/ Kommentar zu NGO- Arbeit; Kommentare zu Gedenktagen",,4.0,1,In diesem Monat feiern wir 70 Jahre Grundgesetz. Das ist etwas Besonderes. Nach so vielen Jahren muss man sich aber auch da die Frage stellen: ist da alles auf dem neusten Stand? Im Bereich der Meinungs- und Pressefreiheit etwa kennt der Text des Grundgesetztes Rundfunk Film und Presse - aber kein Internet. Das wollen wir ändern und damit ein starkes Zeichen gegen Zensur und berwachung im Internet setzen. Was meint ihr? CL
91,Lindner_Facebook_42,4,Facebook-Post,2019-05-07 00:00:00,15,Kommunikation mit anderen PolitikerInnen/ Parteien über Facebook/ Twitter; Kommentar/ Kritik/ Lob über andere PolitikerInnen; Frage an andere PolitikerInnen; Kommentar gegen oder an politische/ ideologische Gegner,,1.0,-1,Laut der Steuerschätzung verlieren wir Dynamik. Die GroKo kann keine Kamelle mehr verteilen jetzt müssen Prioritäten gesetzt werden. Unsere: private Investitionsanreize und Massenkaufkraft statt Wirtschaftskrise. Schaffen wir steuerlich Luft zum Atmen! CL
92,Lindner_Facebook_43,3,Facebook-Post,2019-05-07 00:00:00,15,"Ankündigung oder Livestream von Pressekonferenz; Ankündigung von Veranstaltungen; Zitate und Bilder von Pressekonferenzen, Veranstaltungen und (Live- )Statements",,2.0,0,Jetzt LIVE: CL zur aktuellen Lage der Steuerschätzung und den Anträgen der FDP Fraktion Bundestag im Bundestag diese Woche! TL
